year,actor,actorid,actor_type,conflictid,type,incomp,region,location,gwnoloc,gwnoloc2,gwnoloc3,gwnoloc4,conflictyear,interm,postc,pgm_id,state_prev,ai_prev,hrw_prev,selection,selection_ethnicity,selection_nationality,selection_religion,selection_age,selection_actor,selection_other,male,child,detainee,refugee,timing,timing_month,timing_military,timing_political,timing_errands,timing_search,location_text,location_camp,location_checkpoints,location_detention,location_private,location_school,public_public,public_semipublic,public_private,witness_family,witness_victims,witness_soldiers,witness_other,gang,byproxy,form,
1995,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1996,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1997,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1998,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,0,1,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,0,1,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,0,1,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,1,2,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""checkpoints; in Mogadishu""",0,1,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2008,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,1,1,1,0,-99,-99,-99,-99,-99,-99,0,1,1,0,“in late March or early April”; “counter-insurgency operations”; “after exchanges of gunfire in the immediate area in the previous days”; “In the first week of June”; “a search operation”,6,1,0,0,1,"""across many Mogadishu neighborhoods; near Bakara market; arrived at one family's home; in Yaqshid district""",0,1,0,1,0,0,0,0,1,0,0,-99,1,0,rape,
2009,Somalia,520,1,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,Ethiopia,530,2,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,Ethiopia,530,2,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,1,0,0,-99,-99,-99,-99,-99,-99,0,1,0,0,“from October”; “late 2007”; “in mid-2007”,10,1,1,0,0,"""Daynille District of Mogadishu""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2008,Ethiopia,530,2,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,1,1,0,-99,-99,-99,-99,-99,-99,0,1,0,0,“counter-insurgency operations”; “Following a clash between EDNF troops and insurgent fighters in northern Mogadishu in April 2008”; “house-to-house searches”; “when travelling to Somaliland”,4,1,0,0,1,"""in Northern Mogadishu; came to our house; along a back road to Somaliland""",0,0,0,1,0,0,1,0,1,0,1,“fellow passengers”,1,0,rape,
2009,Ethiopia,530,2,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1989,SNM,1350,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1990,SNM,1350,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1991,SNM,1350,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1992,SNM,1350,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1993,SNM,1350,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1994,SNM,1350,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1995,SNM,1350,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1996,SNM,1350,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1989,SPM,1351,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1990,SPM,1351,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1991,SPM,1351,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1992,SPM,1351,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1993,SPM,1351,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1994,SPM,1351,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1995,SPM,1351,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1996,SPM,1351,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1990,USC,1352,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1991,USC,1352,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,2,1,1,1,Darod,-99,-99,-99,-99,-99,0,1,0,0,“occupation… waves”; “February 10… 36-day occupation”,"2,3",1,1,0,0,"""Brava""; ""Bay and Juba regions""; in ""Mogadishu""",0,0,0,0,0,0,0,0,1,0,0,-99,0,0,rape,
1992,USC,1352,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,1,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""Mogadishu""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
1993,USC,1352,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1994,USC,1352,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1995,USC,1352,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1996,USC,1352,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1991,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1992,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,1,2,1,“Darod clan”; “Marehan clan”,-99,-99,-99,-99,“women of their own Hawiye clan if they were pregnant by a Darod man”,0,1,0,0,“in April”; “from 28 April… [for] a month and three days”; “in April and May”,"4,5",1,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,1,0,rape; sexual mutilation; forced abortion,
1993,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1994,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1995,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1996,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1997,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1998,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,2,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in 15 villages in Southern Qoroley district""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2000,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,USC/SNA,1353,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,2,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,"""in 15 villages in Southern Qoroley district""",0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2001,SRRC,1354,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,SRRC,1354,3,141,3,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,SRRC,1354,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,SRRC,1354,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,SRRC,1354,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,SRRC,1354,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,SRRC,1354,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,ARS/UIC,1355,3,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,ARS/UIC,1355,3,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,ARS/UIC,1355,3,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,ARS/UIC,1355,3,141,4,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1989,SSDF,1546,3,141,3,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,Al-Shabaab,1578,3,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,Al-Shabaab,1578,3,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,1,1,0,-99,-99,0,0,0,0,"""checkpoints""",0,1,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2008,Harakat Ras Kamboni,1579,3,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,Harakat Ras Kamboni,1579,3,141,4,2,Africa,Somalia,520,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,Hizbul-Islam,1882,3,141,4,2,Africa,Somalia,520,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1989,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1990,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1991,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1992,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1993,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1994,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1995,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1996,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1997,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1998,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,Iran,630,1,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1989,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1990,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1991,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1992,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1993,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1994,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1995,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1996,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1997,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1998,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,MEK,1151,3,143,3,2,Middle East,Iran,630,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
